random_point_id,random_person_name,longitude,latitude,something,something_else,random_amount,random_timestamp,random_look_up_value,random_another_look_up_value,with a space
365,72c77d306a89f545e1b799a2a308c76f,168496.6142,311990.2427,0d1c49382335ba6ad4dbc3f25883bd7a,0.785714467,750.86,12/6/2020 15:46,5ece93aa4e0eece3c98167b8d2f84935,a82cd7e43464d7c5bcda07c5051253a2,934ae49329f7ae2f3b20ede89a2b0342
366,3bbbc8840458191aa8b913907c9310c8,56011.49353,545733.0569,29d32dd32acc62cba0bc0aac073358bb,0.681685674,534.76,1/14/2015 13:47,ecf6da762b4b6eba1655076051e12eec,72eca6b81b4410ba974d2e33d88de6d4,67d439c118329ac6f22b3d27c6340478
367,01b54b4740f9c39babe107c811cb7f46,143273.8009,584519.8861,e966fc840262197cc66185d9098092bc,0.616622442,351.34,11/22/2020 21:20,1827dc8bfa6fad8a1962de8af9c3c2ec,5044fc86c1c25ab1ddad10b09f1afc32,3c83ad37147de5643763cf427dc5d4c4
368,3d58b02ed58078fecb540766df2571ef,1924.388132,353218.6353,dba980762415ada6b0103dd8e0aedbfe,0.391694605,603.63,8/17/2015 18:03,d71002068cfe3b06b7c282b708a328a2,d5f3181d31ffd1e2bcfec5bbd8fde771,c863f95d2ddad165ff770ac4ebfb6296
369,890ccb35af25661a36c3fd57507facd3,83130.46916,452557.1615,688fa6c1166759cef851b72b8118cc06,0.276934054,976.59,5/26/2017 18:38,1827dc8bfa6fad8a1962de8af9c3c2ec,4f5bd24332aed852095d16ab82b7fce3,f1b1749416a44ec86cace7cf5ae8fd27
370,aadcbddb2d4a1ce021aed4b4ff703efa,97035.83937,511010.4839,e7a4ab33ba26833a980d827ce1e6868f,0.88639907,980.31,10/3/2024 18:41,81117d7c63055f282982ebe847813842,be66736dc2959f6a529b5a4ab8aa613b,01c1e8aca892a24a534c1fbabd1cd37c
371,07765568cbfb4a6097abf618436c4c08,23765.75417,533953.5353,c3dc338e91d9ac53a8e5dfe604bdf1a1,0.026753024,427.84,12/14/2018 0:46,19970d6c0936b4fce425b0b3b075f794,a82cd7e43464d7c5bcda07c5051253a2,ae79689d4bff88f73c7b14244d3d6196
372,44fe17c1dfd856cab3317e4650d892a0,198900.5875,375554.362,9fdab51d17a2cc48369fcb93c7e2c81a,0.947798406,490.66,3/14/2017 19:34,f5392d09ce712c934137c95838e72a30,dc763e56827e002836ec099b221007cd,57fe915070d51b15f5fa2d0e34e47adc
373,31411199593c5ad9103bde7d2bcce6a6,157696.7826,452994.1895,6eec07e06a8257140fc2be4bd787b624,0.066714671,625.55,2/6/2020 10:49,f5392d09ce712c934137c95838e72a30,dc763e56827e002836ec099b221007cd,4de85324724d7b65d2dfe16e0a316db1
374,a9b3c47728299c2fcf9303b0d2872cb6,92788.60908,361771.2451,79acdab8e9cb5ae2dc37a285df74c1a2,0.270543341,389.68,12/25/2018 2:12,81117d7c63055f282982ebe847813842,dd5d7d93462beb43c7ff571c582dfd27,48736150363b1fc92d00fda578ba8f1d
375,ed7aefe3ba7db5161d4f20e4b529d4b2,164755.6759,532256.3686,536daa843928774adce1fac1d77a8654,0.774041499,159.69,1/28/2018 1:03,81117d7c63055f282982ebe847813842,c8a6ca40b16431a491e23e8e1e009065,bc3d56e413de89ac02fdde6c00c10517
376,0a11ef55b85321efe34b6e4867a9724f,108515.1727,555240.2583,322e52fbd940d93150e0569e8372e061,0.281955454,46.33,8/14/2023 18:20,ecf6da762b4b6eba1655076051e12eec,c2813e1ed62ca7cdc872aef5388af0ef,5d93f989945c20e761071e99e2010ae3
377,66a7a86c75bb7122facfbf9871356111,151727.5489,636298.2862,db7e60e1582d639ab761e596a65f4eaf,0.794995455,897.22,6/6/2024 1:18,f5392d09ce712c934137c95838e72a30,ff18130d0961523e395ac673192f28ab,3d4cd838368131a820349239ad0e680d
378,da420320046eab7ff182bf2b2b503717,57001.98194,395373.4146,9a0f367c3bf2c8394af59d1eaaacfe1b,0.835639955,550.83,8/6/2019 3:12,81117d7c63055f282982ebe847813842,242bb6b9f39c2b463c5a2f126c47cc28,a926d5bd0c6f0db17e4b3963cf9db91a
379,714419190e755fc091253c18daf5ca31,169141.7499,561596.3269,df60fe69833ebef90a4ce99ce1ece8cc,0.541059625,336.25,10/9/2022 3:12,f5392d09ce712c934137c95838e72a30,e564186a1e4c49d75ed684a0c4e5c4c0,4e9a001c37670c993249ddab8a4e7ad2
380,05911f78e5427ce20fa043f346d8ed4f,174132.5218,357451.1259,96a58415cc8faf8a8e1173842630f11b,0.972997221,895,4/14/2015 4:27,8deb6ada12f7c7b8b567085253aa21c6,409932fe9ab3798b134d2958da56ee6c,df979af1610af1c159814a7d60205211
381,27550f0333cd6b556bd70f84ca59000c,7266.038367,452971.2889,c71ed11581847c9b88aecd4b3577fdd9,0.984814942,467.37,9/16/2022 20:05,d71002068cfe3b06b7c282b708a328a2,dc763e56827e002836ec099b221007cd,ba7f4cba5ff7db5f24d74adc2a8054fd
382,29a4d84d4958f7672520ca0e0d7912e9,145867.3862,580892.8643,87111f5abb0047b2aadb5b8465ef5447,0.029946313,869.57,3/15/2020 8:28,19970d6c0936b4fce425b0b3b075f794,ad987d707012e13441710368437caeed,abccf48d431ecb96863d9d4bc044d122
383,53404f3bc9eccfb46dae5252030a48bf,51128.1034,385020.5306,548c73b8b6e62e77b1f0344925fde1fd,0.718860306,67.95,10/27/2018 11:24,5ece93aa4e0eece3c98167b8d2f84935,25e5af3a5812e448914a57aab6098625,0ec32a76b6c62904246b8814ef391358
384,f3c6201df3e7f1311dd03759d4e2987c,162994.35,480625.8619,79714ac9f8e3decdc1f8008a3f4cb0d6,0.667931521,909.32,10/25/2018 20:56,ecf6da762b4b6eba1655076051e12eec,1bba859943c3cdc24d690234c9753e0c,ad0c54dad0dc9da722e8c128ef0b1e52
385,35ca6c9eca400fe32db49ae40930873d,40902.85653,531834.8352,83a542b120458f4b88672523d125786f,0.027257304,613.53,11/14/2021 7:47,8deb6ada12f7c7b8b567085253aa21c6,578e2cf99fed46485ed552c92bde2e53,7132d13263aebfa082304fa377fa05b6
386,5141b29cdcce65ea54964de618b81a84,264249.8102,377876.8563,56b55e74a9393df5a7c96cf4f8971167,0.928790794,797.46,1/19/2015 9:22,8deb6ada12f7c7b8b567085253aa21c6,d5f3181d31ffd1e2bcfec5bbd8fde771,48d4961e0077d26cc1a20db6f1d9579f
387,c330967406193d0a4339974b48258d80,121549.2331,370894.1721,e70b66bfe65844bf5415cf861fc8ec33,0.223863544,343.56,8/16/2017 0:50,81117d7c63055f282982ebe847813842,34d76c6badb357f16ae362d243f3bc9e,da2c2b8188055f7e8db09a7479cf7038
388,a434236648694214f7be364f2cba8850,237296.8127,425859.0388,1ea2fe3fc1abbe01499769804df0c549,0.152322725,415.07,6/9/2022 1:58,f5392d09ce712c934137c95838e72a30,8d6d5c5a4026e47002c02b2c9c0339d5,350935183110535b7c7f220e62a0fdcc
389,b26c5e7567ac85cb059bf1e467cf79ca,241990.1355,614726.7282,8338a9fa7fe4baf4a404d9dd2f3825c5,0.735551444,464.59,5/12/2016 9:22,52c8e4603c7177eb32818f861ea03e3f,e564186a1e4c49d75ed684a0c4e5c4c0,3505ac3daeff2d1336b0e45b97ddbc65
390,996cb3d686ee2b943f1efff33c6e0d55,5586.908574,381475.4515,fbe96c33b6b411ab1fb723d4625fc888,0.553396572,589.86,2/10/2016 8:50,19970d6c0936b4fce425b0b3b075f794,3d5e9d92d82233bf1d861827bba9432a,6c3ababd22570dcd7ea8f1f41567e401
391,f38d0cf5472f323f8abd3f594bfa0bed,234819.2686,594508.1068,dd3e4e36588ad126d81a9303608a2149,0.350692092,14.14,9/6/2023 22:02,19970d6c0936b4fce425b0b3b075f794,55ae0b274409ec376826af84057e3f1a,9c253e33ea764e1bfbb9135351a7243a
392,b4a13530c5e409b17b310852601cdb52,236193.0124,378670.5696,4e82f2bf2e4ae65cfc55705155205ce3,0.432207613,559.99,1/14/2019 15:38,34c1c74077518df33ce0f86681e8aba0,8d6d5c5a4026e47002c02b2c9c0339d5,edc22b3eb6fc9764942e4ce4234dc8a8
393,9727396ec66776b63e97496783299b9f,37381.14552,439177.2328,29910d86ce5b30eb102dc698bb0e7a38,0.714416654,542.49,4/22/2020 19:42,5ece93aa4e0eece3c98167b8d2f84935,c2813e1ed62ca7cdc872aef5388af0ef,3e6b2d951693388096546b0cb16f8dbe
394,0669bbeed3644e36f823054476a2cc53,135304.2991,565045.6886,3702f136e330459950ec9b75b1adb2ec,0.386787944,624.62,6/30/2015 5:26,d71002068cfe3b06b7c282b708a328a2,72eca6b81b4410ba974d2e33d88de6d4,6da9e7f23b42129fe6dde6cacd5bfb18
395,1f8862087a25253858644e0953d48c20,57607.5814,617596.6942,4aaf75a243c132d7cc3238ba59f351ba,0.532050566,496.86,7/17/2015 18:32,f5392d09ce712c934137c95838e72a30,ef5be8ed8b1397251f7ad096a899bc6d,fd6bc687eab77cf32a9a8dd6d6e09988
396,b1b2e18664442c3ca590481c60da3a42,79507.8363,325186.3853,7b7f84b384ffc96a6a661a2c5aaf2a23,0.511140627,202.37,5/11/2020 9:50,81117d7c63055f282982ebe847813842,fc46bd9380b9fb8320d798d53118a8ec,426fec4b590ba4f8151fa30bd4df115c
397,31411199593c5ad9103bde7d2bcce6a6,248981.1173,337884.4201,be396ccf2d74531b76cae617ee22bc58,0.040748613,13.91,6/2/2015 12:50,5ece93aa4e0eece3c98167b8d2f84935,16d8c9d2dd3f04afaaa91473a26ed1ee,801fb967a5c230ac86d1175d71f9bbcb
398,dd8224ebc30171e348ae5534175c2d7d,248180.5976,342930.6824,ae97faee1fce2a5a42bece980559abdb,0.39537294,761.74,11/5/2022 11:23,19970d6c0936b4fce425b0b3b075f794,d5f3181d31ffd1e2bcfec5bbd8fde771,68e3149c406b5f2e130fb3044165cc6d
399,97012ce3660461e56c7368dccb042c54,225240.8394,504901.3688,3c03cd7d27176bfda5239bb424d64ad8,0.126741764,741.58,12/14/2022 1:29,19970d6c0936b4fce425b0b3b075f794,914ad54332afb5a1f06d6875822c702a,73c39d15933badbe042ec6bfd23965a8
400,d25897a4d2d5bd3cff8f3554746e5297,250243.8078,517214.3832,b1acdb4bb283e137f582fa21df932a0e,0.795962261,924.59,2/16/2018 17:17,81117d7c63055f282982ebe847813842,c2813e1ed62ca7cdc872aef5388af0ef,9b337a2a58f931ea0cba8ae0795db4b6
401,b19f4ddf927699bfdbbc8754c76b7747,16167.38033,599921.13,6b983e07e7400f034ed93bdf2ea27056,0.00173947,319.89,9/12/2023 7:33,5ece93aa4e0eece3c98167b8d2f84935,dc763e56827e002836ec099b221007cd,207cda900434328c4ca42763d87452ff
402,dd119df231b0111d26608157117f3dc9,37299.34025,391621.4251,321549fc4b93b12aad55a896f3159ebc,0.114795942,474.68,11/6/2019 8:17,19970d6c0936b4fce425b0b3b075f794,6db6cc359f1fb74069aacc03213e845d,b51ec88eb1edd5676395e1baa768dbe9
403,7aec9efdf7ec4d80d2cf10c6c0a12aee,114478.3347,488720.9239,0a586e19baa4a2a54970d42861f39100,0.606913945,253.08,6/26/2015 23:07,5ece93aa4e0eece3c98167b8d2f84935,37f0deeecbb04b0fc43fdb3119c7ff99,2db3177b58ad9b6c55960895c78d0822
404,0a755055740d6f1fc912336ffb625677,281512.7148,499636.0208,efdfa57d2d78cae5de3ac01b77004168,0.314884354,27.18,8/7/2020 20:20,5ece93aa4e0eece3c98167b8d2f84935,3f74f39725ba05d22c2470cf0689c5a6,4440fd88ac1080c2ff486660a1495fef
405,7b2a0d483ac5345a484be188bc1e04fb,118513.6699,498028.34,bf01b1cf7eeb010d7456b5809c091631,0.886525748,101.52,6/14/2016 10:21,f5392d09ce712c934137c95838e72a30,6db6cc359f1fb74069aacc03213e845d,2a67303ba7a6b76e0755191d54b347bc
406,9ec606fae20c34670706f00a4c7f0d6c,220345.3749,629472.86,37e21d70cba0cba8a509d8350f8e598a,0.608654077,733.68,7/3/2016 23:15,8deb6ada12f7c7b8b567085253aa21c6,afb3f11317a87728c704268db1ceaac1,36bbab48c32f0a2f20cc20a02e2ef00b
407,2dccd3709f6c76ee7e270628c55fbbee,57022.47203,515622.333,ff0bdf5561a5de53fa3cc57b242f3eea,0.765632809,212.09,6/16/2020 14:54,19970d6c0936b4fce425b0b3b075f794,b45096243a1345200c27b3d30b74058a,20b3e1d1808aa47aca6bb8c2bf1f7691
408,c7fb6003fee039bb9563e0aefe5debc4,58328.7266,627207.7898,f411f2f45f1c3ee914f396106525737b,0.181486025,608.97,5/16/2015 0:29,34c1c74077518df33ce0f86681e8aba0,16d8c9d2dd3f04afaaa91473a26ed1ee,b1f42ff5e338150fe42e5140f9efb762
409,cceeebb1a8ac0977c1b26d40ada6937b,197453.5155,335864.9814,39ae9c9d432fe888b4ab0a1d7eb87ed7,0.077457845,589.44,8/30/2023 15:11,19970d6c0936b4fce425b0b3b075f794,cfe72c546dfc825803a7903af30b84bd,cb9f58c04cd6c0976c1dbc3c2c775469
410,07765568cbfb4a6097abf618436c4c08,29557.11545,425064.2516,e066805c6925c12198336096ba69f709,0.358671131,871.47,5/8/2016 2:16,8deb6ada12f7c7b8b567085253aa21c6,25e5af3a5812e448914a57aab6098625,e02acb0fedba4d6dd8cb673ebafb412d
411,e2d203f1eb6b8ab25e0531f1598bb685,64226.27446,467674.4185,152dd1c5ae493824c3e2e5b4a9e9810f,0.815871939,987.88,5/8/2020 2:51,ecf6da762b4b6eba1655076051e12eec,b45096243a1345200c27b3d30b74058a,4f635e1be40ba548d543255e5390f83c
412,d3f1601e6bc534f3bbd7084ba660e831,9142.045586,421950.0235,60df60a449e3dfabbab4503ad2f7de24,0.988213993,88.64,11/13/2021 22:05,d71002068cfe3b06b7c282b708a328a2,37f0deeecbb04b0fc43fdb3119c7ff99,f54ca0a9372177a05d64938f8b057864
413,46a2ab9b02df380494e928c28687cd15,18659.73927,386836.5835,6e3693c9d28bc7a6a40d4e96a7914fb5,0.937084851,875.36,2/29/2020 12:12,8deb6ada12f7c7b8b567085253aa21c6,ad987d707012e13441710368437caeed,0ddc6deeb2474948dc5e46fc1cf74ecc
414,80c7d493e5dca879ec3ad8386afff7c9,36747.20082,497412.4916,99004f5529d235d4e6e2f661e3e01fd1,0.394922727,912.03,3/13/2020 15:45,81117d7c63055f282982ebe847813842,6db6cc359f1fb74069aacc03213e845d,06232c03c91d5d43e687cd017cb44ec7
415,0a388e067f38ddf94ae1fb0c420f5719,216178.4655,438854.7707,c0879c5e214c4795ccf14267f5a6032c,0.502015449,585.56,7/20/2022 20:16,52c8e4603c7177eb32818f861ea03e3f,72eca6b81b4410ba974d2e33d88de6d4,60c5700ba9232e91a6fa713a9fd52227
416,81a5aa6687719d4534fa1e1ebc968221,256279.5397,605440.2432,ab63e86566b2678ec38ed7991249ce75,0.06298106,773.19,6/11/2019 20:26,5ece93aa4e0eece3c98167b8d2f84935,6ac68e483f84d950176e59a981cabaaf,05d20a3d25244355a4f02f31ad2de44b
417,11d98237fbb09b0abd097b747558ddfc,75156.84625,402986.5524,23cf9ef73c3c6b3f5b84ca1a865d61af,0.236948464,733.34,10/4/2017 18:43,d71002068cfe3b06b7c282b708a328a2,3d5e9d92d82233bf1d861827bba9432a,117bfd78bb1f905d7e099777ba177146
418,c3b3aac3e41a6ab42ee53183d38c1034,241652.5502,536108.5139,498baf2f9d778163ae8d9695b37bad76,0.224706531,92.73,8/22/2020 17:39,5ece93aa4e0eece3c98167b8d2f84935,bb7aec065bd203d91f84a7fdb6657705,8286e457bed072ddc425fc277447599a
419,72c77d306a89f545e1b799a2a308c76f,253101.1059,409117.7096,e60e130f767155d7823dbfd8c1487cc6,0.594966587,820.94,9/5/2016 12:12,f5392d09ce712c934137c95838e72a30,d1da98786cc28976d33805f6f6cfca86,847fd8ae94dbe43f3a99fa8d10a0ef9a
420,0036069945e0624698578f4275206d79,185486.4368,571938.4603,8c280c71399d9fbe098553519af0f0ae,0.772456469,328.88,5/29/2019 13:40,34c1c74077518df33ce0f86681e8aba0,8d6d5c5a4026e47002c02b2c9c0339d5,13b5b019f8d28afdb5de88524ea44c8f
421,0caae2f4f7c233c0f0d0ae85b9f540e0,212416.3334,545942.0165,a59aec8fc362aac804f024381767a054,0.124279721,908.96,9/18/2024 4:01,34c1c74077518df33ce0f86681e8aba0,37f0deeecbb04b0fc43fdb3119c7ff99,e7d17f3df62104b01a810bfbf28ee594
422,67b327dcad062ac48d7ca94800ac9941,150251.3875,607237.2071,650e922522c97eadebea8dff8bc21563,0.368651219,560.36,11/23/2021 16:23,19970d6c0936b4fce425b0b3b075f794,fc46bd9380b9fb8320d798d53118a8ec,c8ddf6528300ffaea62ef276bfc78916
423,bc2c4dd7fccb3035e759185fbdde5a89,145368.1603,430635.6365,8619f84301b7466e164577db2ea723b5,0.391956046,265.95,4/9/2017 3:48,d71002068cfe3b06b7c282b708a328a2,8d6d5c5a4026e47002c02b2c9c0339d5,80a68ac29f30d0142cf3dccaa40da179
424,dd119df231b0111d26608157117f3dc9,97451.90613,370098.422,884358e184e7d31593dcd8b36e4ec9ce,0.305641923,259.99,12/21/2021 2:26,8deb6ada12f7c7b8b567085253aa21c6,8e0d4d7eea9e5c7b218f941fc7f5f7d7,2fff5b3435287b5b7a57ca8b242c6510
425,bdd021743a2ad604c38ae2198f7ed709,50221.07768,421701.3347,ea5d97c04f44b9ec3a2e6a117606d28e,0.872692326,44.29,9/2/2016 0:39,34c1c74077518df33ce0f86681e8aba0,e564186a1e4c49d75ed684a0c4e5c4c0,4b970e9ca663a36a7851ab8ea391a572
426,b1c8ec52f3693a964a3acff03f2bff93,248583.5361,368421.2429,384b23eacea32d0e0a0dc282863b0b6f,0.562657966,471.5,2/27/2022 4:02,f5392d09ce712c934137c95838e72a30,d5f3181d31ffd1e2bcfec5bbd8fde771,78a0b56dbe4d36235050f4399b2a6f7a
427,9f1997f663ec31612749665468a40906,76825.23936,329235.1462,e732378687451112fd8dae6fcbabcc65,0.092143737,257.65,1/25/2022 2:03,d71002068cfe3b06b7c282b708a328a2,c2813e1ed62ca7cdc872aef5388af0ef,1ae36608d697ca6b6418fcd02073b5fe
428,b9ca1b1cfc0adbbddc19b624cf85830d,175570.4592,575635.0468,f54204d13cd4940fa70aa2ef994ced56,0.621326986,750.95,6/12/2021 21:06,ecf6da762b4b6eba1655076051e12eec,9c04b332a35c602691a9829718258976,e88c9d359f0e9156acea13b8666ff382
429,42a06fbedab57635f9d2fbfcee8efa1f,252373.3045,577440.8011,7a475cd1c1f4234845926eb8277ca55a,0.912966296,656.58,7/16/2015 8:13,52c8e4603c7177eb32818f861ea03e3f,d1da98786cc28976d33805f6f6cfca86,bdeec45b30252d90119b8859aca98f3c
430,a7a048ad4f9ed5f092bd59c126045e81,195753.1733,538845.9546,9a09de713605db0961e53a77d776f751,0.93426821,977.79,2/16/2018 16:38,f5392d09ce712c934137c95838e72a30,3d5e9d92d82233bf1d861827bba9432a,5dc0f4f7340fc1f27bd114f47db17ef5
431,d8b55636554c6e9a57325e57cfd57666,162548.8406,448614.6904,af13b019e865f173fbc91e34ee2bdb47,0.169107758,513.67,9/26/2018 0:52,d71002068cfe3b06b7c282b708a328a2,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,6d71af8319f59fecf90cc180cbf2c8da
432,9f1997f663ec31612749665468a40906,190975.3815,443765.7585,117cde79d50ba174bd118b9e9f5b4367,0.493017636,477.25,8/17/2015 21:14,8deb6ada12f7c7b8b567085253aa21c6,afb3f11317a87728c704268db1ceaac1,5adea64eac8671540353dfb552c7ef2f
433,ec8161cb3ad78c3f432c75175ad890a9,242497.464,350187.4225,65cd0827026d94dbe9e11b4f662ae5e0,0.890015705,838.79,5/5/2015 4:25,34c1c74077518df33ce0f86681e8aba0,c2813e1ed62ca7cdc872aef5388af0ef,2b9a6c0ff9cf21b0a4dd250e59a0b129
434,b034da0df95dd8f62fa77dc0bf1334be,249869.5271,475672.5137,5f43b93fadb86fa22cfc096ab4199743,0.712051429,826.38,11/8/2023 2:36,52c8e4603c7177eb32818f861ea03e3f,8c4211bb9246e63d9e050e6148bea141,5f1a7693549a1fcc5b59c65492d75227
435,a074bd95a701bde0a7e69842598e46d7,59951.08011,536605.4056,1e18649e0455b6835298d48a9bc0a187,0.11131433,147.2,3/31/2015 6:11,52c8e4603c7177eb32818f861ea03e3f,3e99c87269e0c2b5b23d13ea97180516,bcaa832743d9ed2386619c8c5a1b6039
436,f38d0cf5472f323f8abd3f594bfa0bed,68753.90434,477489.9235,b1d0ca1a6dd2de82dd3612c12c9a81c5,0.834931709,240.68,9/23/2017 22:10,d71002068cfe3b06b7c282b708a328a2,c2813e1ed62ca7cdc872aef5388af0ef,66624da7861166671d2a80e3fd5f6d51
437,8cb828d7a9ab641b63716c6da892dd56,250452.0122,530173.6659,4848f1a212c474731a3f8e158ff57d83,0.742134243,599.75,7/27/2016 20:43,1827dc8bfa6fad8a1962de8af9c3c2ec,c5bd1db39ae0228758e1fc55c8528dd4,56e4b6bebfef9496ae83c127a73ea668
438,e995273324b60ed717ec9b7dde6b013a,154883.9846,538645.3481,0a6342b82339c180fee29736f8e55ce7,0.27660669,556.23,6/29/2018 7:37,19970d6c0936b4fce425b0b3b075f794,c2813e1ed62ca7cdc872aef5388af0ef,f3bd8013e6591074101a48b2cef75280
439,51edb9f13384e675fb54186ee235cd66,122974.0673,429415.8327,d5ed86dd5f102cbc4d5919d17f73c55f,0.151662437,124.38,9/13/2021 11:02,34c1c74077518df33ce0f86681e8aba0,3d5e9d92d82233bf1d861827bba9432a,635180740cf177c454659ce33db33d17
440,a5bc00114de940cd2ad1976ebc83f4aa,226050.8251,491737.7416,99cbdcb0badee46d745b6f997c3655a9,0.742654992,534.27,10/26/2021 19:24,34c1c74077518df33ce0f86681e8aba0,25e5af3a5812e448914a57aab6098625,30cd8637d0ecf020f7f82d7708c23c00
441,dcfc9162661807f000f1b04c10cb1e8f,93383.19127,339366.3556,b860272537f74bb7ac140489fe30e912,0.048612371,11.99,1/26/2023 13:18,19970d6c0936b4fce425b0b3b075f794,a82cd7e43464d7c5bcda07c5051253a2,045f54f8f7834a53d3d2e29742035ae3
442,3d1f5c593aba029ea60a224dfbe8bbf9,234374.6287,390336.1207,ee1ab3ca3de93d11c8c0a25affda6946,0.611771715,520.66,3/29/2020 13:13,d71002068cfe3b06b7c282b708a328a2,f179dd96b50e793869eabcc7a312ef23,56016604ec03fc1e1f67dbca39ed1e82
443,c28fe323b224ceb783b5784da26b5305,6551.167902,401085.9949,9e88b6a1d2956b17cda2353d82684164,0.857196922,457.11,11/22/2023 2:04,34c1c74077518df33ce0f86681e8aba0,aed51ecd601c5cc9b484d719f0549aca,d9312318670e1212cdbdb7103c00ed15
444,1aedbe365cdabe2acae0e7d5b0ac46bc,96265.04325,535804.9674,7fc6d26030314d68cdf8f3a3f7cd3823,0.932051703,392.47,2/3/2015 17:38,d71002068cfe3b06b7c282b708a328a2,b45096243a1345200c27b3d30b74058a,d4595090488dc48a592335db37cae000
445,0d8515b19c2c0d75274128bb9eb19622,131672.5636,353024.3286,9cbbe68bd7e87e446b7450b4007d2ef9,0.1418198,585.31,12/9/2017 14:56,d71002068cfe3b06b7c282b708a328a2,dc763e56827e002836ec099b221007cd,8a9f2e5e0d630d85294906b79384ff4c
446,c7d2520b0e45a2f902b863d062a7105b,118244.3228,336073.8353,333557d2e82b56bfea691a26c486059b,0.464633224,216.49,12/20/2015 7:33,f5392d09ce712c934137c95838e72a30,a82cd7e43464d7c5bcda07c5051253a2,92f67d5f6f9184b5622a77ce70ef7789
447,3bbbc8840458191aa8b913907c9310c8,225649.2496,583057.002,21d65ff6d768def4b0427feba7a64d71,0.700083791,674.24,5/2/2021 4:40,52c8e4603c7177eb32818f861ea03e3f,7eac6e542ca5c9152257a23e848b254a,f2be6c228912559799e584677f0d6376
448,b33286be96222924618ed20207ddd989,161531.2683,560173.066,86535bd8c5eb8e2b5099606607197411,0.510023122,132.03,12/8/2022 12:16,81117d7c63055f282982ebe847813842,d1da98786cc28976d33805f6f6cfca86,3060892e6b92b61d64a9f140b4687817
449,17be643622ec6f070b0e65fd0d3ce244,121031.6784,449953.8907,b67deda0d268089ffcf924b32437c8a0,0.729847055,533.84,7/18/2017 8:39,d71002068cfe3b06b7c282b708a328a2,16d8c9d2dd3f04afaaa91473a26ed1ee,42fa30d241b8d3d2aaf9f663286db673
450,df2c3747826be0051c8fcc5970bbcf32,250060.55,484511.4907,0af1895a70cb4aa4ba7d281333fd866f,0.772932287,650.48,10/8/2018 7:17,8deb6ada12f7c7b8b567085253aa21c6,3e99c87269e0c2b5b23d13ea97180516,2e0015d71468b3600ce17df6effa98e8
451,b9ca1b1cfc0adbbddc19b624cf85830d,250734.1945,613440.2038,66a7d47a79e775ec894371f2752b534e,0.980941471,364.12,2/6/2015 3:07,5ece93aa4e0eece3c98167b8d2f84935,b45096243a1345200c27b3d30b74058a,fe7cee9b59b7f6679c892b4a045562e3
452,48355f0c28ef46b7459dca623c5f02d4,30247.34335,513884.6349,7071d86b990695bd086a88c155e4da5a,0.260708115,838.98,2/19/2015 0:07,f5392d09ce712c934137c95838e72a30,6ac68e483f84d950176e59a981cabaaf,948f9cc3b8e3b06943f2163f156caa9f
453,97e90cca38b795ecf479f1735adceef5,247384.4784,324999.4066,e15e0c1fe4d78b953906638ceb0ee273,0.02579987,854.78,2/2/2015 4:10,81117d7c63055f282982ebe847813842,184dc21d43a0d8b90698e794bc36dec9,c1c896f277a3a39106320ff713f0eee8
454,8d9fe49621c48b99592d9cb8481c15d4,278533.6824,576581.4842,bb66e05a4a4cef54d846b19ef067db2a,0.168458453,723.31,1/29/2018 1:11,19970d6c0936b4fce425b0b3b075f794,c0dd80d809670a3fecd0618897d28f87,3379752841cfcb2ac7d60e655994cece
455,24d4462c1a5f4320bedd8f63a0d7edb2,209154.9008,511986.6725,a93e7163011c19e2c30e3d9fdc1d429f,0.725621783,831.46,3/2/2023 8:48,5ece93aa4e0eece3c98167b8d2f84935,c8a6ca40b16431a491e23e8e1e009065,230a1076447c74edd5d7011dc1255d5d
456,fc38eda45132298513fbe8ba3ed3ff2d,189164.274,420990.5462,9d028179b526158eb0eab03afaec4465,0.880719301,707.31,3/2/2024 19:58,ecf6da762b4b6eba1655076051e12eec,8d6d5c5a4026e47002c02b2c9c0339d5,f1a6ceb88cc7aeb028228e0a89163d34
457,ac2379704c757f52a00831e94422c038,154556.0184,446836.4126,559269904480d9b6e71e0bf4b32e7bfc,0.629840166,386.67,10/26/2017 6:24,f5392d09ce712c934137c95838e72a30,f67e5130bf2acec9a891808b7048afb1,74acf0b7340872e139b15e87143fde7c
458,543448384317c33a52e10d311c2e1498,211060.6464,420657.1711,b93f90e68d3523de12a183e6815efdda,0.615026399,861.74,6/24/2019 3:34,81117d7c63055f282982ebe847813842,f67e5130bf2acec9a891808b7048afb1,1cce89616b767f50840e180c43916e99
459,47faedb89f912d1c48881b7645cf55a3,224641.5972,527790.8372,e36d8ad363880485fc664643e02fe308,0.426534361,161.51,8/2/2023 9:10,52c8e4603c7177eb32818f861ea03e3f,ff18130d0961523e395ac673192f28ab,12d9ac131efa8f276bc56cfee81cc01b
460,cc19176cbafc183546afdac3e1ffd4cd,16888.23372,633528.3502,89169e272c54806755408070b2f510cf,0.847008613,584.69,12/11/2018 3:06,ecf6da762b4b6eba1655076051e12eec,b45096243a1345200c27b3d30b74058a,10a538c62cc51582fea692ac496a9460
